antecedent,consequent,confidence,coverage,leverage,lift,strength,support
"PAPER CHAIN KIT 50'S CHRISTMAS , NATURAL SLATE HEART CHALKBOARD ",SET OF 3 CAKE TINS PANTRY DESIGN ,0.5,0.05926224551501713,0.006373437870824806,1.3422619047619047,9.525773195876289,69
"PAPER CHAIN KIT 50'S CHRISTMAS , NATURAL SLATE HEART CHALKBOARD ",WHITE HANGING HEART T-LIGHT HOLDER,0.5306122448979592,0.05926224551501713,-0.005610055550812971,0.8486032710956725,15.989690721649485,78
"PAPER CHAIN KIT 50'S CHRISTMAS , PACK OF 72 RETROSPOT CAKE CASES",REGENCY CAKESTAND 3 TIER,0.48,0.04031445273130417,0.0011805853039314393,1.0649731663685151,11.18,48
"PAPER CHAIN KIT 50'S CHRISTMAS , PACK OF 72 RETROSPOT CAKE CASES, REGENCY CAKESTAND 3 TIER",JUMBO BAG RED RETROSPOT,0.5425531914893617,0.03789558556742592,-0.005365373395654824,0.7930484334056344,18.0531914893617,51
"PAPER CHAIN KIT 50'S CHRISTMAS , PACK OF 72 RETROSPOT CAKE CASES, REGENCY CAKESTAND 3 TIER",LUNCH BAG  BLACK SKULL.,0.5425531914893617,0.03789558556742592,0.004717709238693537,1.2977851412626438,11.03191489361702,51
"PAPER CHAIN KIT 50'S CHRISTMAS , PACK OF 72 RETROSPOT CAKE CASES, REGENCY CAKESTAND 3 TIER",LUNCH BAG RED RETROSPOT,0.6595744680851063,0.03789558556742592,0.006035709861247502,1.3183517067567334,17.0,62
"PAPER CHAIN KIT 50'S CHRISTMAS , PACK OF 72 RETROSPOT CAKE CASES, REGENCY CAKESTAND 3 TIER",NATURAL SLATE HEART CHALKBOARD ,0.5531914893617021,0.03789558556742592,0.006388877794265539,1.4383558588697087,10.148936170212766,52
"PAPER CHAIN KIT 50'S CHRISTMAS , PACK OF 72 RETROSPOT CAKE CASES, REGENCY CAKESTAND 3 TIER",WHITE HANGING HEART T-LIGHT HOLDER,0.5957446808510638,0.03789558556742592,-0.0011191506611883109,0.9527689754036517,16.5,56
"PAPER CHAIN KIT 50'S CHRISTMAS , PARTY BUNTING",LUNCH BAG RED RETROSPOT,0.4180327868852459,0.04918363233219109,-0.004046316357286492,0.8355602964293736,10.172131147540984,51
"PAPER CHAIN KIT 50'S CHRISTMAS , PARTY BUNTING",PACK OF 72 RETROSPOT CAKE CASES,0.4262295081967213,0.04918363233219109,0.0032570112184452152,1.1839443393974995,7.319672131147541,52
"PAPER CHAIN KIT 50'S CHRISTMAS , PARTY BUNTING",REGENCY CAKESTAND 3 TIER,0.4426229508196721,0.04918363233219109,-0.0003980249737511144,0.9820449280037538,10.547169811320755,54
"PAPER CHAIN KIT 50'S CHRISTMAS , REGENCY CAKESTAND 3 TIER",JUMBO BAG RED RETROSPOT,0.4010989010989011,0.07337230397097359,-0.020767103341561052,0.5862851055838681,9.324175824175825,73
"PAPER CHAIN KIT 50'S CHRISTMAS , REGENCY CAKESTAND 3 TIER",LUNCH BAG RED RETROSPOT,0.45054945054945056,0.07337230397097359,-0.003650485477919061,0.9005543207799453,10.516949152542374,82
"PAPER CHAIN KIT 50'S CHRISTMAS , REGENCY CAKESTAND 3 TIER",PACK OF 72 RETROSPOT CAKE CASES,0.5164835164835165,0.07337230397097359,0.011480964545019384,1.4346443030653557,8.754901960784315,94
"PAPER CHAIN KIT 50'S CHRISTMAS , REGENCY CAKESTAND 3 TIER",WHITE HANGING HEART T-LIGHT HOLDER,0.4010989010989011,0.07337230397097359,-0.016448475492432994,0.6414737744524979,8.521978021978022,73
"PAPER CHAIN KIT 50'S CHRISTMAS , REGENCY CAKESTAND 3 TIER, NATURAL SLATE HEART CHALKBOARD ",HEART OF WICKER SMALL,0.6388888888888888,0.029026405966539003,0.008094908071711619,1.7746516112977477,12.402777777777779,46
"PAPER CHAIN KIT 50'S CHRISTMAS , REGENCY CAKESTAND 3 TIER, NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG RED RETROSPOT,0.7222222222222222,0.029026405966539003,0.0011054985183565048,1.0556701368427945,23.569444444444443,52
"PAPER CHAIN KIT 50'S CHRISTMAS , REGENCY CAKESTAND 3 TIER, NATURAL SLATE HEART CHALKBOARD ",LUNCH BAG RED RETROSPOT,0.6388888888888888,0.029026405966539003,0.0040226688955956845,1.277005551078879,17.23611111111111,46
"PAPER CHAIN KIT 50'S CHRISTMAS , REGENCY CAKESTAND 3 TIER, NATURAL SLATE HEART CHALKBOARD ",PACK OF 72 RETROSPOT CAKE CASES,0.7222222222222222,0.029026405966539003,0.010513775235589868,2.006127908423541,12.402777777777779,52
"PAPER CHAIN KIT 50'S CHRISTMAS , REGENCY CAKESTAND 3 TIER, NATURAL SLATE HEART CHALKBOARD ",WHITE HANGING HEART T-LIGHT HOLDER,0.7083333333333334,0.029026405966539003,0.0024108221511380786,1.1328309692671397,21.541666666666668,51
"PAPER CHAIN KIT 50'S CHRISTMAS , SET OF 3 CAKE TINS PANTRY DESIGN ",JUMBO BAG RED RETROSPOT,0.5075757575757576,0.0608748236242693,-0.008908592037038263,0.7419220192496563,16.97,74
"PAPER CHAIN KIT 50'S CHRISTMAS , SET OF 3 CAKE TINS PANTRY DESIGN ",NATURAL SLATE HEART CHALKBOARD ,0.4696969696969697,0.0608748236242693,0.0045284482824121276,1.221261355695318,9.445544554455445,69
"PAPER CHAIN KIT 50'S CHRISTMAS , SET OF 3 CAKE TINS PANTRY DESIGN ",WHITE HANGING HEART T-LIGHT HOLDER,0.44370860927152317,0.0608748236242693,-0.008982703669553784,0.7096190878775069,13.605263157894736,67
"PAPER CHAIN KIT 50'S CHRISTMAS , SET OF 3 CAKE TINS PANTRY DESIGN , NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG RED RETROSPOT,0.6811594202898551,0.02781697238459988,-8.280674729530125e-05,0.9956487578249767,24.594202898550726,47
"PAPER CHAIN KIT 50'S CHRISTMAS , SET OF 3 CAKE TINS PANTRY DESIGN , NATURAL SLATE HEART CHALKBOARD ",WHITE HANGING HEART T-LIGHT HOLDER,0.6666666666666666,0.02781697238459988,0.0011513307121489972,1.0661938534278959,22.47826086956522,46
"PARTY BUNTING, HEART OF WICKER SMALL",WHITE HANGING HEART T-LIGHT HOLDER,0.42452830188679247,0.04273331989518242,-0.008578665251936278,0.6789441991168206,14.632075471698114,45
"PARTY BUNTING, JUMBO BAG PINK POLKADOT",JUMBO BAG RED RETROSPOT,0.704225352112676,0.039105019149365046,0.0005750152540348887,1.0293641637687052,26.107692307692307,64
"PARTY BUNTING, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.6301369863013698,0.04434589800443459,-0.0015891744358262133,0.9210694133886552,23.246575342465754,63
"PARTY BUNTING, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.4368932038834951,0.04434589800443459,0.000514149450576419,1.0291677039249854,10.223300970873787,46
"PARTY BUNTING, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,0.6875,0.03587986293086071,0.00010848577785988928,1.0049167648791986,23.901408450704224,56
"PARTY BUNTING, LUNCH BAG  BLACK SKULL.",LUNCH BAG RED RETROSPOT,0.6842105263157895,0.0560370892965128,0.008452139142477217,1.3675940455490054,16.546666666666667,84
"PARTY BUNTING, LUNCH BAG  BLACK SKULL.",PACK OF 72 RETROSPOT CAKE CASES,0.7647058823529411,0.0560370892965128,0.014480616618534059,2.124135432448455,13.530303030303031,81
"PARTY BUNTING, LUNCH BAG  BLACK SKULL.",REGENCY CAKESTAND 3 TIER,0.6823529411764706,0.0560370892965128,0.008278236846881589,1.513932442386615,14.519480519480519,72
"PARTY BUNTING, LUNCH BAG  BLACK SKULL., PACK OF 72 RETROSPOT CAKE CASES",LUNCH BAG RED RETROSPOT,0.75,0.036283007458173755,0.008052163862607273,1.4990934730056407,19.092307692307692,65
"PARTY BUNTING, LUNCH BAG  BLACK SKULL., PACK OF 72 RETROSPOT CAKE CASES",REGENCY CAKESTAND 3 TIER,0.875,0.036283007458173755,0.013098987258853282,1.9413573345259392,20.703703703703702,73
"PARTY BUNTING, LUNCH BAG RED RETROSPOT",JUMBO BAG RED RETROSPOT,0.4672897196261682,0.04555533158637372,-0.008611657930446477,0.6830360339025988,17.49484536082474,51
"PARTY BUNTING, LUNCH BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,0.6867469879518072,0.0608748236242693,0.010781048436624457,1.6426961462048772,14.605633802816902,84
"PARTY BUNTING, LUNCH BAG RED RETROSPOT",PACK OF 72 RETROSPOT CAKE CASES,0.691358024691358,0.0608748236242693,0.010933009788383253,1.920395946525099,11.024691358024691,75
"PARTY BUNTING, LUNCH BAG RED RETROSPOT",REGENCY CAKESTAND 3 TIER,0.6419753086419753,0.0608748236242693,0.006285267781702724,1.4243468274476025,13.802469135802468,73
"PARTY BUNTING, LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL.",PACK OF 72 RETROSPOT CAKE CASES,0.8545454545454545,0.038701874622052004,0.012997083764144443,2.3736842105263154,16.236363636363638,65
"PARTY BUNTING, LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL.",REGENCY CAKESTAND 3 TIER,0.7230769230769231,0.038701874622052004,0.007216538953443796,1.6042865006192377,17.746031746031747,58
"PARTY BUNTING, LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL., PACK OF 72 RETROSPOT CAKE CASES",REGENCY CAKESTAND 3 TIER,0.8771929824561403,0.02781697238459988,0.010583661204847924,1.9462228917553275,21.5,56
"PARTY BUNTING, LUNCH BAG RED RETROSPOT, PACK OF 72 RETROSPOT CAKE CASES",LUNCH BAG  BLACK SKULL.,0.8524590163934426,0.03467042934892159,0.01198105553898924,2.0390786790394735,18.517857142857142,65
"PARTY BUNTING, LUNCH BAG RED RETROSPOT, PACK OF 72 RETROSPOT CAKE CASES",REGENCY CAKESTAND 3 TIER,0.8688524590163934,0.03467042934892159,0.011810078702571856,1.9277178216369981,19.964285714285715,68
"PARTY BUNTING, NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG RED RETROSPOT,0.40540540540540543,0.044749042531747635,-0.012472938994709023,0.5925799104938764,15.288288288288289,45
"PARTY BUNTING, PACK OF 72 RETROSPOT CAKE CASES",LUNCH BAG  BLACK SKULL.,0.6036036036036037,0.0657125579520258,0.009036337087821594,1.4438174915513393,11.784090909090908,81
"PARTY BUNTING, PACK OF 72 RETROSPOT CAKE CASES",LUNCH BAG RED RETROSPOT,0.5221238938053098,0.0657125579520258,0.0009940872813183712,1.0436166950717736,12.41,75
"PARTY BUNTING, PACK OF 72 RETROSPOT CAKE CASES",REGENCY CAKESTAND 3 TIER,0.6513761467889908,0.0657125579520258,0.01045835403671313,1.445204411547488,12.704545454545455,95
"REGENCY CAKESTAND 3 TIER, HEART OF WICKER SMALL",WHITE HANGING HEART T-LIGHT HOLDER,0.4563106796116505,0.04434589800443459,-0.007016144999734067,0.7297734627831716,15.058252427184467,47
"REGENCY CAKESTAND 3 TIER, JUMBO BAG PINK POLKADOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.42990654205607476,0.049586776859504134,0.0005631508918120095,1.0313183535494135,9.663551401869158,52
"REGENCY CAKESTAND 3 TIER, JUMBO BAG PINK POLKADOT",JUMBO STORAGE BAG SUKI,0.4392523364485981,0.049586776859504134,0.0007196629578480744,1.034724995784186,9.841121495327103,54
"REGENCY CAKESTAND 3 TIER, JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",JUMBO STORAGE BAG SUKI,0.5113636363636364,0.03547671840354767,0.003081239879485709,1.204594017094017,11.965909090909092,45
"REGENCY CAKESTAND 3 TIER, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.5574712643678161,0.07014714775246926,-0.00477150518247125,0.814854137456905,19.732558139534884,97
"REGENCY CAKESTAND 3 TIER, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.5113636363636364,0.07014714775246926,0.003682746791634698,1.204594017094017,11.965909090909092,83
"REGENCY CAKESTAND 3 TIER, LUNCH BAG  BLACK SKULL.",LUNCH BAG RED RETROSPOT,0.6746987951807228,0.0511993549687563,0.0064378792355011295,1.3485820801335882,16.546666666666667,73
"REGENCY CAKESTAND 3 TIER, LUNCH BAG  BLACK SKULL.",PACK OF 72 RETROSPOT CAKE CASES,0.7692307692307693,0.0511993549687563,0.014012949463789743,2.136704281161168,14.174603174603174,79
"REGENCY CAKESTAND 3 TIER, LUNCH BAG  BLACK SKULL.",PARTY BUNTING,0.75,0.0511993549687563,0.009222753847679711,1.5846465076660987,17.78787878787879,72
"REGENCY CAKESTAND 3 TIER, LUNCH BAG  BLACK SKULL., PACK OF 72 RETROSPOT CAKE CASES",LUNCH BAG RED RETROSPOT,0.7536231884057971,0.03426728482160855,0.007649506911823938,1.5063354704597742,20.016129032258064,61
"REGENCY CAKESTAND 3 TIER, LUNCH BAG  BLACK SKULL., PACK OF 72 RETROSPOT CAKE CASES",PARTY BUNTING,0.9411764705882353,0.03426728482160855,0.01340193480931146,1.9885760096202023,23.959183673469386,73
"REGENCY CAKESTAND 3 TIER, LUNCH BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,0.7323943661971831,0.0511993549687563,0.010530271574844968,1.751884498893069,15.028985507246377,73
"REGENCY CAKESTAND 3 TIER, LUNCH BAG RED RETROSPOT",PACK OF 72 RETROSPOT CAKE CASES,0.7714285714285715,0.0511993549687563,0.013819381581495918,2.142809150535914,12.757142857142858,80
"REGENCY CAKESTAND 3 TIER, LUNCH BAG RED RETROSPOT",PARTY BUNTING,0.7464788732394366,0.0511993549687563,0.008693408261927412,1.5772068527005303,16.771428571428572,73
"REGENCY CAKESTAND 3 TIER, LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL.",PACK OF 72 RETROSPOT CAKE CASES,0.8333333333333334,0.03305785123966942,0.012690723177978314,2.3147629712579323,16.537037037037038,61
"REGENCY CAKESTAND 3 TIER, LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL.",PARTY BUNTING,0.7931034482758621,0.03305785123966942,0.008074917433993616,1.6757181460377137,20.596491228070175,58
"REGENCY CAKESTAND 3 TIER, LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL., PACK OF 72 RETROSPOT CAKE CASES",PARTY BUNTING,0.9423076923076923,0.026607538802660754,0.010533847136062821,1.9909661250163806,23.959183673469386,56
"REGENCY CAKESTAND 3 TIER, LUNCH BAG RED RETROSPOT, PACK OF 72 RETROSPOT CAKE CASES",LUNCH BAG  BLACK SKULL.,0.8070175438596491,0.036283007458173755,0.00959859408932914,1.9303828520191508,18.517857142857142,61
"REGENCY CAKESTAND 3 TIER, LUNCH BAG RED RETROSPOT, PACK OF 72 RETROSPOT CAKE CASES",PARTY BUNTING,0.8928571428571429,0.036283007458173755,0.01104466481368624,1.886483937697737,21.74074074074074,68
"REGENCY CAKESTAND 3 TIER, LUNCH BAG RED RETROSPOT, PARTY BUNTING",LUNCH BAG  BLACK SKULL.,0.6388888888888888,0.029026405966539003,0.006409843585042956,1.5282197578484944,14.402777777777779,46
"REGENCY CAKESTAND 3 TIER, LUNCH BAG RED RETROSPOT, PARTY BUNTING",PACK OF 72 RETROSPOT CAKE CASES,0.7638888888888888,0.029026405966539003,0.011723208817528993,2.1218660569864376,12.402777777777779,55
"REGENCY CAKESTAND 3 TIER, NATURAL SLATE HEART CHALKBOARD ",HEART OF WICKER SMALL,0.4017857142857143,0.09030437411812135,0.0037727046613657074,1.1160464325707888,3.986607142857143,90
"REGENCY CAKESTAND 3 TIER, NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG RED RETROSPOT,0.4107142857142857,0.09030437411812135,-0.024691200515400896,0.6003398855122485,7.575892857142857,92
"REGENCY CAKESTAND 3 TIER, NATURAL SLATE HEART CHALKBOARD ",WHITE HANGING HEART T-LIGHT HOLDER,0.5,0.09030437411812135,-0.008932645812503828,0.799645390070922,13.370689655172415,112
"REGENCY CAKESTAND 3 TIER, PACK OF 72 RETROSPOT CAKE CASES",LUNCH BAG  BLACK SKULL.,0.5454545454545454,0.07821003829873009,0.006779264069051238,1.304725168756027,11.150537634408602,90
"REGENCY CAKESTAND 3 TIER, PACK OF 72 RETROSPOT CAKE CASES",LUNCH BAG RED RETROSPOT,0.49122807017543857,0.07821003829873009,-0.0004165528818799943,0.9818623916762089,11.281818181818181,82
"REGENCY CAKESTAND 3 TIER, PACK OF 72 RETROSPOT CAKE CASES",PARTY BUNTING,0.646551724137931,0.07821003829873009,0.008145534768046234,1.3660745755742232,13.340909090909092,102
"REGENCY CAKESTAND 3 TIER, PARTY BUNTING",LUNCH BAG  BLACK SKULL.,0.4166666666666667,0.06208425720620843,-8.093770393142301e-05,0.9966650594664096,7.3546099290780145,63
"REGENCY CAKESTAND 3 TIER, PARTY BUNTING",PACK OF 72 RETROSPOT CAKE CASES,0.5035460992907801,0.12295908083047773,0.008175276936358382,1.3987078379516014,7.441666666666666,130
"REGENCY CAKESTAND 3 TIER, PARTY BUNTING, LUNCH BAG  BLACK SKULL.",LUNCH BAG RED RETROSPOT,0.7536231884057971,0.0318484176577303,0.007448544118829552,1.5063354704597742,20.016129032258064,58
"REGENCY CAKESTAND 3 TIER, PARTY BUNTING, LUNCH BAG  BLACK SKULL.",PACK OF 72 RETROSPOT CAKE CASES,0.9795918367346939,0.0318484176577303,0.017963863346763493,2.7210274927440183,19.41304347826087,73
"REGENCY CAKESTAND 3 TIER, PARTY BUNTING, LUNCH BAG  BLACK SKULL., PACK OF 72 RETROSPOT CAKE CASES",LUNCH BAG RED RETROSPOT,0.7575757575757576,0.031042128603104215,0.007449275483624112,1.5142358313188289,20.34426229508197,56
"REGENCY CAKESTAND 3 TIER, PARTY BUNTING, LUNCH BAG RED RETROSPOT",LUNCH BAG  BLACK SKULL.,0.8035714285714286,0.033864140294295506,0.009334327610227747,1.9221397575423613,18.517857142857142,58
"REGENCY CAKESTAND 3 TIER, PARTY BUNTING, LUNCH BAG RED RETROSPOT",PACK OF 72 RETROSPOT CAKE CASES,0.9259259259259259,0.033864140294295506,0.01522246430848382,2.5719588569532577,17.173076923076923,68
"REGENCY CAKESTAND 3 TIER, PARTY BUNTING, LUNCH BAG RED RETROSPOT, LUNCH BAG  BLACK SKULL.",PACK OF 72 RETROSPOT CAKE CASES,0.98,0.024994960693408588,0.013755102742329496,2.722161254199328,19.41304347826087,56
"REGENCY CAKESTAND 3 TIER, PARTY BUNTING, LUNCH BAG RED RETROSPOT, PACK OF 72 RETROSPOT CAKE CASES",LUNCH BAG  BLACK SKULL.,0.8518518518518519,0.029429550493852045,0.010946905719479913,2.037626343797993,19.203703703703702,56
"REGENCY CAKESTAND 3 TIER, PARTY BUNTING, PACK OF 72 RETROSPOT CAKE CASES",LUNCH BAG  BLACK SKULL.,0.7945205479452054,0.04192703084055634,0.012245322018090633,1.9004900859962217,17.0,73
"REGENCY CAKESTAND 3 TIER, PARTY BUNTING, PACK OF 72 RETROSPOT CAKE CASES",LUNCH BAG RED RETROSPOT,0.686046511627907,0.04192703084055634,0.006439829541619959,1.3712637970129116,17.47887323943662,68
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG PINK POLKADOT",JUMBO BAG RED RETROSPOT,0.8529411764705882,0.0685345696432171,0.005074127681909623,1.2467416548233907,30.854545454545455,125
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG PINK POLKADOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.796875,0.0685345696432171,0.011649178447768424,1.911652260638298,17.52542372881356,92
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG PINK POLKADOT",JUMBO STORAGE BAG SUKI,0.6086956521739131,0.0685345696432171,0.008778977942891055,1.4338742309756805,14.04,92
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG PINK POLKADOT",NATURAL SLATE HEART CHALKBOARD ,0.43859649122807015,0.0685345696432171,0.0026680187705587152,1.140396851667954,9.0,72
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG PINK POLKADOT",WHITE HANGING HEART T-LIGHT HOLDER,0.46226415094339623,0.0685345696432171,-0.006966087142684111,0.7392947945938713,15.51,77
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.8888888888888888,0.03708929651279984,0.005010173893763006,1.2992863222680546,33.27450980392157,75
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.7272727272727273,0.03708929651279984,0.008846994868785233,1.7132003798670465,16.714285714285715,61
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,0.8653846153846154,0.02136665994759121,0.003799602633254564,1.264930193554236,32.63461538461539,45
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,0.8679245283018868,0.022576093529530338,0.0039269413702631385,1.268642776931544,32.63461538461539,48
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG PINK POLKADOT, JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.8392857142857143,0.022576093529530338,0.009536915658321158,2.013392857142857,18.464285714285715,47
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG PINK POLKADOT, NATURAL SLATE HEART CHALKBOARD ",JUMBO BAG RED RETROSPOT,0.7878787878787878,0.029026405966539003,0.00276033326018331,1.1516401492830484,25.71212121212121,56
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG PINK POLKADOT, NATURAL SLATE HEART CHALKBOARD ",WHITE HANGING HEART T-LIGHT HOLDER,0.6818181818181818,0.029026405966539003,0.0015044173824120825,1.0904255319148934,23.5,47
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG RED RETROSPOT",JUMBO BAG PINK POLKADOT,0.49606299212598426,0.06934085869784318,0.003456998858380187,1.1575580921622803,9.085470085470085,77
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG RED RETROSPOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.47333333333333333,0.06934085869784318,0.003415554853355061,1.135496453900709,8.475409836065573,73
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG RED RETROSPOT",JUMBO STORAGE BAG SUKI,0.4330708661417323,0.060471679096956256,0.0004382500374519722,1.0201636120271291,8.291338582677165,63
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",JUMBO SHOPPER VINTAGE RED PAISLEY,0.7605633802816901,0.05039306591413022,0.010542542250842604,1.8245430026970333,15.205882352941176,75
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",JUMBO STORAGE BAG SUKI,0.6436781609195402,0.05039306591413022,0.009246563834880421,1.5162807959742826,14.830985915492958,76
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",NATURAL SLATE HEART CHALKBOARD ,0.4482758620689655,0.05039306591413022,0.003194926473662477,1.1655642304633849,8.224137931034482,56
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT",WHITE HANGING HEART T-LIGHT HOLDER,0.49137931034482757,0.05039306591413022,-0.005301663395773061,0.7858584005869406,16.677419354838708,61
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG RED RETROSPOT, JUMBO BAG PINK POLKADOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.7419354838709677,0.030235839548478128,0.008531207803044762,1.7477407101063016,16.983870967741936,53
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG RED RETROSPOT, JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.684931506849315,0.029429550493852045,0.007545409322731415,1.5982809056817742,14.561643835616438,50
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",NATURAL SLATE HEART CHALKBOARD ,0.573170731707317,0.03305785123966942,0.006233747195063645,1.4903039832285112,11.634146341463415,47
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",PACK OF 72 RETROSPOT CAKE CASES,0.5609756097560976,0.03305785123966942,0.0066435552682826875,1.5582306830907058,10.890243902439025,46
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO BAG RED RETROSPOT, REGENCY CAKESTAND 3 TIER",WHITE HANGING HEART T-LIGHT HOLDER,0.5853658536585366,0.03305785123966942,-0.0013193820893881365,0.9361702127659575,18.914634146341463,48
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG PINK POLKADOT,0.68,0.07700060471679097,0.008064109487585102,1.5867732831608654,14.76388888888889,92
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO BAG RED RETROSPOT,0.7333333333333333,0.07700060471679097,0.001487514729382227,1.0719112158711452,25.71212121212121,122
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO SHOPPER VINTAGE RED PAISLEY",JUMBO STORAGE BAG SUKI,0.5428571428571428,0.07700060471679097,0.0050096050544783475,1.2787817121150453,11.965909090909092,90
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO SHOPPER VINTAGE RED PAISLEY",WHITE HANGING HEART T-LIGHT HOLDER,0.44502617801047123,0.07700060471679097,-0.009183828988058073,0.7117262634139097,14.1,85
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.8363636363636363,0.02297923805684338,0.00910020961321326,1.9516462841015991,19.685185185185187,47
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO SHOPPER VINTAGE RED PAISLEY, JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,0.9019607843137255,0.02297923805684338,0.004712102108601902,1.3183934740661145,33.94,50
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO STORAGE BAG SUKI",JUMBO BAG PINK POLKADOT,0.684931506849315,0.03225156218504334,0.007545409322731415,1.5982809056817742,15.632352941176471,50
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO STORAGE BAG SUKI",JUMBO BAG RED RETROSPOT,0.8392857142857143,0.03225156218504334,0.0037362176843926064,1.2267815051772035,30.303571428571427,61
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO STORAGE BAG SUKI",JUMBO SHOPPER VINTAGE RED PAISLEY,0.7301587301587301,0.03225156218504334,0.00795741149033414,1.7516041877744004,16.677419354838708,51
"SET OF 3 CAKE TINS PANTRY DESIGN , JUMBO STORAGE BAG SUKI, JUMBO BAG PINK POLKADOT",JUMBO BAG RED RETROSPOT,0.8307692307692308,0.026204394275347712,0.003842428105113861,1.2143329858120666,27.370967741935484,54
