ID.x,Age,ChildrenNumber,CountryCitizen,EmploymentField,EmploymentStatus,ExpectedEarning,Gender,Income,JobPref,JobRoleInterest,LanguageAtHome,MaritalStatus,SchoolDegree,StudentDebtOwe
f70b4d1ee5cb81ff041b7568f015915e,NA,NA,NA,NA,NA,36000,NA,NA,work for a medium-sized company,  Data Scientist / Data Engineer,NA,NA,NA,NA
a3f18a94678c8d74a687067ad602cb9c,NA,NA,NA,NA,NA,6000,NA,NA,work for a medium-sized company,  Front-End Web Developer,NA,NA,NA,NA
1db9f2a032d211c1984d78d7078e7b24,NA,NA,NA,NA,NA,12000,NA,NA,work for a multinational corporation,  Front-End Web Developer,NA,NA,NA,NA
582e70cfd6b69b396718d0f790cf017c,NA,NA,NA,NA,NA,12000,NA,NA,work for a startup,  Mobile Developer,NA,NA,NA,NA
30ac0cb880f4d87a2824f41f43286d65,NA,NA,NA,NA,NA,24000,NA,NA,work for a multinational corporation,Back-End Web Developer,NA,NA,NA,NA
18a37253bb6b0945432364864b9ca78a,NA,NA,NA,NA,NA,15600,NA,NA,work for a startup,Full-Stack Web Developer,NA,NA,NA,NA
10c1135e7491a0df6d1e8763e79ccf8b,NA,NA,NA,NA,NA,12000,NA,NA,work for a medium-sized company,Back-End Web Developer,NA,NA,NA,NA
40ad20a63830b33f7beb89e8096d46f7,NA,NA,NA,NA,NA,60000,NA,NA,work for a startup,Back-End Web Developer,NA,NA,NA,NA
c6867fe4d90dbfaf071819d5816beb73,NA,NA,NA,NA,NA,9600,NA,NA,work for a medium-sized company,  Front-End Web Developer,NA,NA,NA,NA
bd2dec50326218d40a89640292db08de,NA,NA,NA,NA,NA,18000,NA,NA,work for a multinational corporation,  Quality Assurance Engineer,NA,NA,NA,NA
bc2665cc414b68ecfb678d2abd717e8d,NA,NA,NA,NA,NA,18000,NA,NA,work for a startup,  Front-End Web Developer,NA,NA,NA,NA
56eacd51c932913d3bafbe2c69740100,NA,NA,NA,NA,NA,12000,NA,NA,work for a multinational corporation,Full-Stack Web Developer,NA,NA,NA,NA
2dd3135a0d2f47cce709da4e52a90a56,NA,NA,NA,NA,NA,12000,NA,NA,work for a medium-sized company,  DevOps / SysAdmin,NA,NA,NA,NA
0760c09594e710c1c2d134d3651ddadd,NA,NA,NA,NA,NA,24000,NA,NA,work for a startup,Back-End Web Developer,NA,NA,NA,NA
4c926446cc454598d2afb16738a68298,NA,NA,NA,NA,NA,9600,NA,NA,work for a startup,  Front-End Web Developer,NA,NA,NA,NA
29d55033b3d8b7c4339c95c2babe9893,NA,NA,NA,NA,NA,60000,NA,NA,work for a multinational corporation,  User Experience Designer,NA,NA,NA,NA
2d1f1fd1d422ac6d294863abffe00c8f,NA,NA,NA,NA,NA,60000,NA,NA,work for a startup,  Front-End Web Developer,NA,NA,NA,NA
0bef55facf28a44bcfcc5d7934a46cb1,NA,NA,NA,NA,NA,30000,NA,NA,work for a startup,  Data Scientist / Data Engineer,NA,NA,NA,NA
d395f874e74c13c6fb974912a4b3098f,NA,NA,NA,NA,NA,24000,NA,NA,work for a multinational corporation,Full-Stack Web Developer,NA,NA,NA,NA
d0aa472a2ea411da5ab0f9a9ab0b72d7,NA,NA,NA,NA,NA,21600,NA,NA,work for a startup,  DevOps / SysAdmin,NA,NA,NA,NA
698391b3f91849fe354ca23ed0d36dd0,NA,NA,NA,NA,NA,24000,NA,NA,work for a startup,  User Experience Designer,NA,NA,NA,NA
b9189c9705372e4de1cd151e16d91912,NA,NA,NA,NA,NA,12000,NA,NA,work for a medium-sized company,  User Experience Designer,NA,NA,NA,NA
decf1759a0cbd531ac255e309a971640,NA,NA,NA,NA,NA,60000,NA,NA,work for a medium-sized company,  Front-End Web Developer,NA,NA,NA,NA
dcb2d85f2df754d9244d1d3b63b16a52,NA,NA,NA,NA,NA,12000,NA,NA,work for a medium-sized company,  Front-End Web Developer,NA,NA,NA,NA
585a9ca966f288a8581cbdd58c1e9552,NA,NA,NA,NA,NA,6000,NA,NA,work for a multinational corporation,  Mobile Developer,NA,NA,NA,NA
817a3aafea1b81a0cab87aa40851b6b0,NA,NA,NA,NA,NA,14400,NA,NA,work for a medium-sized company,  Front-End Web Developer,NA,NA,NA,NA
731164ec31655782cd755701ae0a2c8c,NA,NA,NA,NA,NA,12000,NA,NA,work for a medium-sized company,Full-Stack Web Developer,NA,NA,NA,NA
4c3aa81ba888c0adfd1ca1e5ec0c83b8,NA,NA,NA,NA,NA,36000,NA,NA,work for a startup,Back-End Web Developer,NA,NA,NA,NA
4f782d81698c280380b002a891714402,NA,NA,NA,NA,NA,18000,NA,NA,work for a medium-sized company,Back-End Web Developer,NA,NA,NA,NA
9eacb916118d59f8234ade0bbb00c24a,NA,NA,NA,NA,NA,18000,NA,NA,work for a multinational corporation,  Mobile Developer,NA,NA,NA,NA
eecd372dd3049cc3916fecbefb0ba986,NA,NA,NA,NA,NA,48000,NA,NA,work for a medium-sized company,  Mobile Developer,NA,NA,NA,NA
1a86a5db7aa48ab98d0ed234b9167136,NA,NA,NA,NA,NA,60000,NA,NA,work for a medium-sized company,  Data Scientist / Data Engineer,NA,NA,NA,NA
2be3a94f08e538a12e616be36541e770,NA,NA,NA,NA,NA,6000,NA,NA,work for a multinational corporation,  Front-End Web Developer,NA,NA,NA,NA
c8f868fcab49edb51a87630a56bca227,NA,NA,NA,NA,NA,60000,NA,NA,work for a medium-sized company,Full-Stack Web Developer,NA,NA,NA,NA
53f53a239c2e3f4d6a98f6afffa74a5e,NA,NA,NA,NA,NA,6000,NA,NA,work for a medium-sized company,Full-Stack Web Developer,NA,NA,NA,NA
e66d315b7445411aa8ca5d97351f4ee1,NA,NA,NA,NA,NA,12000,NA,NA,work for a multinational corporation,  Front-End Web Developer,NA,NA,NA,NA
2a939e84db9034b048ba634b61e83e75,NA,NA,NA,NA,NA,24000,NA,NA,work for a medium-sized company,Full-Stack Web Developer,NA,NA,NA,NA
658e00ad4656c5bedf81a821ebe4df19,NA,NA,NA,NA,NA,36000,NA,NA,work for a startup,  Mobile Developer,NA,NA,NA,NA
1e5052ba66fe393c6191a0b892050711,NA,NA,NA,NA,NA,24000,NA,NA,work for a medium-sized company,Full-Stack Web Developer,NA,NA,NA,NA
cb6384dac62225e8001110609a4bf3f3,NA,NA,NA,NA,NA,12000,NA,NA,work for a multinational corporation,  Front-End Web Developer,NA,NA,NA,NA
a3caa157a1009b0826934ca479bef7d5,NA,NA,NA,NA,NA,60000,NA,NA,work for a multinational corporation,Full-Stack Web Developer,NA,NA,NA,NA
72a88891f40850c6770fa57e6d4cc551,NA,NA,NA,NA,NA,24000,NA,NA,work for a medium-sized company,  Front-End Web Developer,NA,NA,NA,NA
d4532a2ec95aa91dcc7a3d557632067e,NA,NA,NA,NA,NA,24036,NA,NA,work for a medium-sized company,Full-Stack Web Developer,NA,NA,NA,NA
f4c18485e3b1e59e8ab484aa15ee651f,NA,NA,NA,NA,NA,36000,NA,NA,work for a multinational corporation,Full-Stack Web Developer,NA,NA,NA,NA
46139585e43b067c69ca7a4f28453afb,NA,NA,NA,NA,NA,18000,NA,NA,work for a startup,Full-Stack Web Developer,NA,NA,NA,NA
fdfc9537c47cb97ac992d4c45632f3e6,NA,NA,NA,NA,NA,6000,NA,NA,work for a multinational corporation,Back-End Web Developer,NA,NA,NA,NA
f7d50f6dd9680ff28f33d40c1ebe1301,NA,NA,NA,NA,NA,27600,NA,NA,work for a multinational corporation,  Mobile Developer,NA,NA,NA,NA
861ce079ab00c30d6e40cb8116423d8d,NA,NA,NA,NA,NA,48000,NA,NA,work for a startup,Full-Stack Web Developer,NA,NA,NA,NA
bee1065a2c964036a136f2731f4e3bf0,NA,NA,NA,NA,NA,48000,NA,NA,NA,NA,NA,NA,NA,NA
9d5d7cd2004af4d0b334e7da81eb22f1,NA,NA,NA,NA,NA,6000,NA,NA,NA,Full-Stack Web Developer,NA,NA,NA,NA
147d37ea6934b71c79a21237869bf9dd,NA,NA,NA,NA,NA,60000,NA,NA,work for a medium-sized company,Full-Stack Web Developer,NA,NA,NA,NA
63c77f9e6c44405441a3818fe3b21048,NA,NA,NA,NA,NA,8400,NA,NA,work for a medium-sized company,  Front-End Web Developer,NA,NA,NA,NA
8e2765e6600574951cbe7fb17f56c4a8,NA,NA,NA,NA,NA,24000,NA,NA,work for a multinational corporation,Full-Stack Web Developer,NA,NA,NA,NA
d6487290893395cbd4d8f65ebb6b9b7c,NA,NA,NA,NA,NA,12000,NA,NA,work for a medium-sized company,  Mobile Developer,NA,NA,NA,NA
ec3d6b6c6880efff0e0a8c8009486288,NA,NA,NA,NA,NA,7200,NA,NA,work for a medium-sized company,  Front-End Web Developer,NA,NA,NA,NA
e4fa0dae3aac813a9851641c35c7eeb3,NA,NA,NA,NA,NA,12000,NA,NA,work for a startup,  Front-End Web Developer,NA,NA,NA,NA
7b2dd66884ee72cb6e73e0818906e325,24,NA,South Africa,architecture or physical engineering,Employed for wages,24000,male,9000,work for a medium-sized company,NA,English,NA,master's degree (non-professional),NA
a3e4135c6a427ad309d70fd90eac29ab,33,NA,Spain,NA,Employed for wages,9000,male,7200,work for a medium-sized company,NA,Catalan,NA,bachelor's degree,NA
0d0cc77a45d7bca835b9c3d380f6ff2f,NA,NA,NA,NA,NA,12000,NA,NA,work for a multinational corporation,NA,NA,NA,NA,NA
c261be8dfa75fc49e7a96c3cd30537f0,20,NA,Philippines,NA,Doing an unpaid internship,12000,male,NA,work for a medium-sized company,NA,Tagalog,NA,bachelor's degree,NA
2893987f1f7a69c05c5b685e8346dc94,NA,NA,NA,NA,NA,33600,NA,NA,work for a medium-sized company,NA,NA,NA,NA,NA
c82690e8d1dd41cbaff0d5c7ffef18e3,18,NA,Ukraine,NA,Not working but looking for work,30000,male,NA,work for a startup,NA,Ukrainian,NA,some high school,NA
bf33e203f4b682eebe9abb8622ea49bf,21,NA,India,NA,Not working but looking for work,54000,male,NA,work for a startup,NA,Marathi,NA,bachelor's degree,NA
c61b5fad5bc7cd59a7a58bb7b6afd63f,NA,NA,NA,NA,NA,60000,NA,NA,work for a startup,Full-Stack Web Developer,NA,NA,NA,NA
8ccaf9b09ed7e4fc8b06ef34be82eba2,20,NA,Norway,NA,Not working and not looking for work,200000,male,NA,work for a medium-sized company,  DevOps / SysAdmin,English,NA,bachelor's degree,10000
b2cc5bdcbbd85b3633649b1a2d56c615,28,NA,Canada,NA,Not working but looking for work,200000,female,NA,work for a startup,Full-Stack Web Developer,Mandarin Chinese,married or domestic partnership,bachelor's degree,NA
c0316bb4cb9dbd7e3ecf63e5d897a3ed,30,NA,United States of America,sales,Self-employed business owner,200000,male,30000,work for a startup,Full-Stack Web Developer,English,NA,"professional degree (MBA, MD, JD, etc.)",NA
2f8ed6cf3b7b89a08f3ed6384d1a93e2,47,NA,United States of America,NA,Self-employed freelancer,200000,female,15000,NA,  User Experience Designer,English,NA,bachelor's degree,NA
7efbd72d1d9c3f9b5baf270a8d9d4172,24,NA,Hungary,NA,Not working but looking for work,200000,female,NA,work for a medium-sized company,  User Experience Designer,English,NA,bachelor's degree,NA
4f40fd08c9dd17363b3f9e10cb57970c,26,NA,United States of America,health care,Employed for wages,200000,male,30000,work for a startup,  Data Scientist / Data Engineer,English,NA,bachelor's degree,NA
b22eeda344c72eee2668d25fa16496a5,23,NA,South Africa,software development and IT,Employed for wages,200000,male,11709,work for a medium-sized company,  DevOps / SysAdmin,Zulu,NA,"trade, technical, or vocational training",NA
1e9c2ce5a6f8fee72c724ec70e835f47,27,2,Norway,health care,Employed for wages,200000,male,45000,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,bachelor's degree,30000
0a85f0eefd091281db34d021fb3e0d8f,34,1,United States of America,NA,Not working and not looking for work,200000,male,NA,work for a multinational corporation,Full-Stack Web Developer,English,"single, never married","professional degree (MBA, MD, JD, etc.)",NA
9b3cedbac572f7232e1e4de6a4707064,23,NA,Ukraine,software development and IT,Employed for wages,200000,trans,35000,work for a medium-sized company,Full-Stack Web Developer,English,NA,"some college credit, no degree",10000
7fd05bcdb9ace018add4e76c7a13e6a1,21,NA,India,NA,Not working and not looking for work,200000,male,NA,work for a startup,  Mobile Developer,Hindi,NA,bachelor's degree,NA
548a6e847850499da7955ba482363880,47,2,United States of America,sales,Employed for wages,200000,male,20000,work for a multinational corporation,  DevOps / SysAdmin,English,married or domestic partnership,"trade, technical, or vocational training",13000
70d2f717ccf9bcf1cc6d9a7dbb4989c3,28,NA,United States of America,NA,Employed for wages,200000,male,27000,work for a medium-sized company,  Front-End Web Developer,English,NA,associate's degree,NA
7273facc653cadc5bf0af2c5a1222a97,23,NA,United States of America,education,Employed for wages,200000,male,13000,work for a startup,  Front-End Web Developer,English,NA,bachelor's degree,NA
24aa952571203bb01626b386664f1bd4,23,NA,Nigeria,NA,NA,200000,male,NA,work for a multinational corporation,  Mobile Developer,English,NA,associate's degree,20000
c7af99ff53f684c3ec2b3a63fe0e6a88,23,NA,Finland,NA,Not working but looking for work,200000,male,NA,work for a multinational corporation,Full-Stack Web Developer,English,"single, never married",high school diploma or equivalent (GED),1000000
df8a14963b5661e27bb360815aa66530,35,12,United States of America,NA,A stay-at-home parent or homemaker,200000,genderqueer,NA,work for a multinational corporation,  Product Manager,Swahili,widowed,Ph.D.,2
b420825ef9dcea7d4e9460ff171576d0,33,1,Kenya,NA,Employed for wages,200000,male,10000,work for a multinational corporation,  Product Manager,English,married or domestic partnership,bachelor's degree,NA
d3cd0d06c51281ef0280c9f04d16f123,24,NA,Pakistan,NA,Not working but looking for work,200000,male,NA,work for a medium-sized company,Full-Stack Web Developer,Urdu,"single, never married","some college credit, no degree",NA
04a5f13eb4ced42454447003b785a5fd,42,3,United States of America,NA,Not working but looking for work,200000,male,NA,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,"some college credit, no degree",NA
2ec433eb2256ba69b766a41fe6e2bb31,22,NA,United States of America,sales,Employed for wages,200000,male,20000,work for a medium-sized company,Full-Stack Web Developer,English,NA,associate's degree,15000
d8339ae41ac9d844d750d4260291026c,24,NA,Niger,NA,Doing an unpaid internship,200000,female,NA,work for a multinational corporation,Full-Stack Web Developer,English,NA,bachelor's degree,NA
26d26ef66e949692ed25186b1eb072a1,37,NA,United States of America,software development and IT,Employed for wages,200000,male,53000,work for a medium-sized company,  Mobile Developer,English,married or domestic partnership,"some college credit, no degree",35000
d22c61a53c6fd91706cd34eabecf7faf,32,NA,Portugal,NA,Not working but looking for work,200000,male,NA,work for a medium-sized company,Full-Stack Web Developer,Dutch,married or domestic partnership,some high school,NA
36199c23c6453e9095a5e78f56bfcd3e,26,NA,United States of America,software development and IT,Employed for wages,200000,male,9000,work for a multinational corporation,  DevOps / SysAdmin,English,NA,"some college credit, no degree",8000
526b4739b0095ac3b1981c12263dddfa,23,NA,United States of America,NA,Not working but looking for work,200000,genderqueer,NA,work for a medium-sized company,  Front-End Web Developer,English,NA,bachelor's degree,NA
50c2e5627e74eabc6de08a52c70a0d88,29,NA,Brazil,software development and IT,Employed for wages,200000,male,30000,work for a medium-sized company,Full-Stack Web Developer,Portuguese,NA,"some college credit, no degree",NA
1c618aec8bfcecd6ce42008860670df8,22,NA,Thailand,NA,Not working but looking for work,200000,male,NA,work for a startup,Full-Stack Web Developer,Hindi,"single, never married",bachelor's degree,NA
21c9e98bf32774e7492ec7182c5aec04,29,NA,United States of America,NA,Not working but looking for work,200000,female,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,bachelor's degree,33000
9b6db559a80765165ee18c1aedc2c876,22,NA,Nigeria,NA,Not working but looking for work,200000,male,NA,work for a multinational corporation,  Data Scientist / Data Engineer,Yoruba,NA,bachelor's degree,NA
ac168f7377ebfeae35e417a9916249e5,15,NA,United States of America,NA,Not working but looking for work,200000,male,NA,work for a medium-sized company,Full-Stack Web Developer,English,NA,some high school,NA
73eab7431db20c5353d1460ce586c4dc,20,NA,Philippines,NA,Not working and not looking for work,200000,male,NA,work for a multinational corporation,  Front-End Web Developer,Tagalog,NA,bachelor's degree,NA
fa54b5857292c848a3792ad8aad7e17b,21,NA,India,NA,Not working but looking for work,200000,male,NA,work for a startup,Full-Stack Web Developer,Hindi,NA,bachelor's degree,NA
db025e3863d7babae04895d8f6d99ae9,21,NA,India,NA,Not working but looking for work,200000,agender,NA,work for a startup,  Front-End Web Developer,Telugu,NA,bachelor's degree,NA
59a93f77db008cc02f59ab0aeff6dd27,NA,NA,NA,NA,NA,200000,NA,NA,work for a startup,Full-Stack Web Developer,NA,NA,NA,NA
00d9aa6e8f92d0d87e842ba2a53834d8,NA,NA,NA,NA,NA,200000,NA,NA,work for a multinational corporation,Full-Stack Web Developer,NA,NA,NA,NA
5188c017c08cca588f2f58a93e0e0da2,NA,NA,NA,NA,NA,200000,NA,NA,work for a medium-sized company,  Front-End Web Developer,NA,NA,NA,NA
e4e8867f84d78eb59653bafaff6a350d,NA,NA,NA,NA,NA,200000,NA,NA,work for a multinational corporation,Full-Stack Web Developer,NA,NA,NA,NA
aa9a33f1d1baa021d3c2f291b3ae8f37,NA,NA,NA,NA,NA,200000,NA,NA,work for a startup,Full-Stack Web Developer,NA,NA,NA,NA
6b910064cf0618bdd09370974216a9c4,NA,NA,NA,NA,NA,200000,NA,NA,work for a medium-sized company,  Data Scientist / Data Engineer,NA,NA,NA,NA
87f803800a36a09e59f492ff2af68607,NA,NA,NA,NA,NA,200000,NA,NA,work for a multinational corporation,NA,NA,NA,NA,NA
3a38e72668207d8a81c3b33ffd9ba321,NA,NA,NA,NA,NA,200000,NA,NA,work for a multinational corporation,  Front-End Web Developer,NA,NA,NA,NA
3a6674629940d5ebdca8374962be1441,NA,NA,NA,NA,NA,200000,NA,NA,work for a multinational corporation,  Mobile Developer,NA,NA,NA,NA
8bd24bc8a1fbb2eac54d96ee099a5430,38,2,United States of America,NA,NA,200000,male,NA,work for a startup,NA,English,married or domestic partnership,bachelor's degree,NA
f79d0fd04c9235e8bfe4030b512893f0,15,NA,United States of America,NA,Not working but looking for work,200000,male,NA,work for a multinational corporation,NA,English,NA,some high school,NA
84e5b3690969674e32cade410bc2a81d,32,NA,United States of America,software development,Self-employed freelancer,NA,male,100000,start your own business,NA,English,NA,bachelor's degree,5000
2edc7f7209e1f581e5da6cefdf7a2f9b,39,2,United States of America,NA,Not working but looking for work,NA,male,NA,start your own business,NA,English,separated,master's degree (non-professional),60000
36c5909b338f44d5d3964d8adcf26ad4,27,NA,Bulgaria,NA,Not working but looking for work,NA,male,NA,freelance ,NA,NA,NA,some high school,NA
d1e52405fcd12410c7dc855338a45caf,25,NA,United States of America,NA,Employed for wages,NA,male,15000,NA,NA,English,NA,"some college credit, no degree",NA
189c2f1a3e88fde9b1d407e57091e125,30,NA,United Kingdom,software development,Self-employed business owner,NA,male,NA,NA,NA,English,married or domestic partnership,bachelor's degree,16000
fa31f20eb1bbdf677710eb1b538a44ce,34,NA,Australia,NA,A stay-at-home parent or homemaker,NA,male,NA,start your own business,NA,English,NA,bachelor's degree,NA
0487200ec30bd532904b4232d9b32082,23,NA,United States of America,software development,Employed for wages,35000,male,25000,work for a medium-sized company,  Front-End Web Developer,Spanish,NA,bachelor's degree,11000
d586d990bb36e0e5040f61027e51cfde,19,NA,Nigeria,NA,Not working but looking for work,NA,male,NA,freelance ,NA,English,NA,"some college credit, no degree",NA
972c2867abc2eed8c4deb0e7220cd4ad,46,NA,United States of America,health care,Self-employed freelancer,NA,male,137000,freelance ,NA,English,NA,master's degree (non-professional),NA
fd4f75e989e8ee733652adfffb5ec14f,27,NA,United States of America,software development,Employed for wages,NA,male,26000,NA,NA,English,NA,"some college credit, no degree",NA
7f7845a364ad9f7b3c751f191085db6d,28,NA,United States of America,sales,Employed for wages,NA,male,40000,start your own business,NA,English,married or domestic partnership,bachelor's degree,10000
67ef50cf98ddae759a6ffabacfb7bfa6,33,NA,United States of America,NA,Not working but looking for work,45000,female,NA,work for a medium-sized company,Back-End Web Developer,English,NA,master's degree (non-professional),7000
76ffab23fe1b632ad5b60b097513f05e,36,NA,United States of America,NA,Employed for wages,65000,male,42000,work for a medium-sized company,  DevOps / SysAdmin,English,NA,"some college credit, no degree",8000
4f66e00035935ae977b4fcee229e9031,29,NA,United States of America,NA,NA,NA,male,NA,NA,NA,English,NA,bachelor's degree,16000
1c8b72e9c080f178d616c0114aafba15,28,NA,United States of America,NA,Employed for wages,70000,male,35000,work for a startup,Full-Stack Web Developer,English,NA,bachelor's degree,65368
79e0f77c5d3bddb23b56cc138e6c1915,33,NA,United States of America,NA,Not working and not looking for work,70000,male,NA,work for a medium-sized company,Back-End Web Developer,English,NA,"some college credit, no degree",NA
456d0db9a8fa02031d0a33f9f1f48b65,17,NA,Philippines,NA,Not working and not looking for work,8500,male,NA,work for a medium-sized company,  Data Scientist / Data Engineer,English,NA,high school diploma or equivalent (GED),NA
17a20f556a39780edd17dfe07c972c2d,26,NA,United Kingdom,transportation,Employed for wages,50000,male,63000,work for a startup,Full-Stack Web Developer,English,NA,high school diploma or equivalent (GED),NA
5d15929452d9bfe158a144e8cb3bf030,24,NA,United States of America,software development,Employed for wages,NA,male,55000,NA,NA,English,NA,"some college credit, no degree",NA
5ee3bbe4bc85ebbfac88d7d05f2d6fad,52,1,United States of America,NA,Employed for wages,80000,male,63000,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,"some college credit, no degree",NA
4ff9cda64016162d2eb138200098dd4f,23,NA,Poland,NA,Not working but looking for work,NA,female,NA,NA,NA,Polish,NA,bachelor's degree,NA
09f789747a37568210d343525184fa3e,23,NA,United States of America,education,Employed for wages,35000,male,10000,work for a medium-sized company,Full-Stack Web Developer,English,NA,bachelor's degree,NA
56aeb3a92ffef3ffacabc91f0d4bf8d3,19,NA,Nigeria,NA,NA,30000,male,NA,work for a startup,Full-Stack Web Developer,English,NA,high school diploma or equivalent (GED),NA
7b4bc888fd16f5581322338af19f52e9,30,NA,United States of America,NA,Employed for wages,NA,male,32000,start your own business,NA,English,NA,"professional degree (MBA, MD, JD, etc.)",230000
c4538e23b004bc5e247dd71d5ed32fa7,38,2,United States of America,NA,A stay-at-home parent or homemaker,NA,female,NA,freelance ,NA,English,married or domestic partnership,"professional degree (MBA, MD, JD, etc.)",85000
896a897ae78d672cc3b3196b6a752ecd,27,1,United States of America,food and beverage,Employed for wages,56000,male,56000,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,bachelor's degree,NA
45b8863efcb58a1ca37368c31bdd1403,32,NA,United Kingdom,finance,Employed for wages,50000,male,80000,work for a startup,Full-Stack Web Developer,English,NA,master's degree (non-professional),NA
15fb7c45a1517e09c4089407317af341,40,2,United States of America,NA,Employed for wages,NA,male,32000,NA,NA,English,married or domestic partnership,bachelor's degree,55000
6fef485cb8d999b663e68e60a1b62257,28,1,United States of America,NA,Employed for wages,80000,male,90000,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,"some college credit, no degree",35000
2eb2ec140cd3364d2fbabff6b268cc98,33,5,United States of America,architecture or physical engineering,Self-employed business owner,NA,male,120000,start your own business,NA,English,married or domestic partnership,associate's degree,14000
49657a75b38cfd5c5a1fa50ebc0d4219,39,NA,United States of America,"arts, entertainment, sports, or media",Self-employed freelancer,90000,male,30000,work for a medium-sized company,Full-Stack Web Developer,English,NA,"some college credit, no degree",NA
a17db0029a4a14731bcf4eeca2947101,28,NA,New Zealand,finance,Employed for wages,50000,female,46000,NA,  Front-End Web Developer,English,married or domestic partnership,bachelor's degree,46000
3c259b3e55e8af08af177316cc699c00,NA,NA,NA,NA,NA,70000,NA,NA,work for a multinational corporation,Full-Stack Web Developer,NA,NA,NA,NA
117f4e2c49409a5202d0a69c99b9c4c1,32,1,United States of America,software development,Employed for wages,NA,male,27000,NA,NA,Portuguese,married or domestic partnership,high school diploma or equivalent (GED),40000
a901f5937ffda68df665080cb7efde7c,35,NA,United States of America,education,Employed for wages,60000,female,53000,work for a medium-sized company,  Front-End Web Developer,English,married or domestic partnership,master's degree (non-professional),72000
3c62d5b83d34e50741fab789b7c2e102,27,NA,United States of America,NA,Not working but looking for work,50000,male,NA,work for a medium-sized company,  User Experience Designer,Spanish,NA,bachelor's degree,60000
329a363b2a20a97dae3d9761362a5993,25,NA,Argentina,software development,Employed for wages,NA,male,6000,NA,NA,Spanish,married or domestic partnership,"some college credit, no degree",NA
e181c84501edc8091ac2b89ca335e9ea,30,NA,United States of America,NA,Not working but looking for work,NA,male,NA,start your own business,NA,English,NA,"some college credit, no degree",120000
fad8996b9c292a8e32b2b7debf3df8fd,27,NA,United States of America,software development,Employed for wages,65000,male,36000,work for a startup,Full-Stack Web Developer,English,NA,bachelor's degree,40000
15fc54aa67841232a1c3d134410dec56,35,NA,United States of America,health care,Employed for wages,45000,male,32000,work for a medium-sized company,Full-Stack Web Developer,English,NA,bachelor's degree,NA
9c9d243c86fc92217ae329ea21fecd28,29,NA,United States of America,NA,Employed for wages,80000,male,45000,work for a medium-sized company,Full-Stack Web Developer,English,NA,"some college credit, no degree",NA
31b82431ce4d720b3e33165f8514c45a,18,NA,United States of America,NA,NA,NA,agender,NA,freelance ,NA,English,NA,some high school,NA
0eef721a8cb070791749eeee7b4c37a8,36,NA,United Kingdom,NA,NA,35000,male,NA,work for a medium-sized company,  Front-End Web Developer,English,NA,master's degree (non-professional),NA
f5652f22793d74044f047c3f2cddda39,23,NA,United States of America,NA,Not working but looking for work,NA,female,NA,freelance ,NA,English,NA,"some college credit, no degree",NA
4858e45046300eaea187eb1f0bfeb554,41,2,United States of America,education,Employed for wages,100000,male,15000,work for a medium-sized company,Full-Stack Web Developer,English,married or domestic partnership,bachelor's degree,50000
059fda9f509704b263398a603a188e8c,38,2,Canada,finance,Employed for wages,120000,male,40000,work for a startup,  Mobile Developer,French,married or domestic partnership,bachelor's degree,NA
850f5123b7cae423c4a191099fe09981,43,3,Australia,office and administrative support,Employed for wages,NA,male,120000,freelance ,NA,English,married or domestic partnership,"professional degree (MBA, MD, JD, etc.)",NA
47525affbf59e1b250406f15b6c35e93,30,NA,United States of America,"arts, entertainment, sports, or media",Employed for wages,NA,male,36000,start your own business,NA,English,NA,bachelor's degree,15000
a8748c8b5c76f3515c7fab4f56a2b107,27,1,Botswana,sales,Employed for wages,NA,male,50000,start your own business,NA,English,married or domestic partnership,some high school,NA
a7484ff899cecc85e19fc3e531542a73,18,NA,Philippines,NA,Not working but looking for work,NA,male,NA,start your own business,NA,Tagalog,NA,high school diploma or equivalent (GED),NA
1054f1188dda7eb574fdeea626de9916,46,NA,United States of America,food and beverage,Self-employed business owner,NA,male,50000,freelance ,NA,Spanish,married or domestic partnership,bachelor's degree,NA
e66b8eae9b1dbca166c801cd065c8fb2,32,3,United States of America,NA,Not working but looking for work,60000,male,NA,work for a multinational corporation,Full-Stack Web Developer,English,married or domestic partnership,"some college credit, no degree",15000
85239225d15b15b4137c59538fac188c,32,1,United States of America,software development,Employed for wages,NA,female,190000,NA,NA,English,married or domestic partnership,"professional degree (MBA, MD, JD, etc.)",5000
10d14320202f53c6a550ba066154bab7,33,1,United States of America,NA,A stay-at-home parent or homemaker,NA,female,NA,freelance ,NA,English,married or domestic partnership,bachelor's degree,40000
2e5e310f2b3889942947c465fd04a8b1,56,NA,United States of America,NA,Not working but looking for work,65000,female,NA,work for a medium-sized company,  Front-End Web Developer,English,NA,bachelor's degree,NA
bcf6f8b27d0cfb24e0de8418487cab30,39,1,Philippines,software development and IT,Employed for wages,NA,male,35000,start your own business,NA,Cebuano (Visayan),married or domestic partnership,"professional degree (MBA, MD, JD, etc.)",NA
0185912d4845a38a7f01eb8734725293,25,NA,United States of America,sales,Employed for wages,70000,female,55000,work for a multinational corporation,Full-Stack Web Developer,English,NA,bachelor's degree,50000
